8739	97ca104129536075fcd7329a924db8c40ef88d7f	be0985cc39c648a35328bf9c340a8d32b814ddc6	exact	aeabf88fa51d87a75eae80f7524de387069b63ea	aeabf88fa51d87a75eae80f7524de387069b63ea
8772	9241e96fa2ea8ed3132e38dea93c655337d24040	5e0a6436ee91fb4cb48a1a63564e019be02b3e22	exact	84dbf94cd9bbd4ce1d6f3e1839f743e851c94309	84dbf94cd9bbd4ce1d6f3e1839f743e851c94309
8659	d90cca4b752b34d7ccdb54fe8445ce3bf832e5e0	5f6ae43ac64f0ea536af04b06c0379b8ae2eea8b	adapted	590446a11e7dec7353602aacc18f670abbab5e4c	8144c6c9e00521aef27c7fdc5c02d93633cc39a5
8898	b882e393dfadcf9406c76d1017fe64e0652f0202	1d1ebdcfafc3dc6c4a1d4dfc4b8fc5dd854f34a9	adapted	20c6e75d39478540eb55e9575cff338049c37534	ceefa76a00da94894314399bc81e175e287e2c68
8734	1f1c9270a806658d2c3d9700c8cd1445d687f89f	e9ad585975022b206275afb2735ac480869bcd33	adapted	ab20d55099081bfe76b5e6821b1b0b644be18b32	2b5b810e3e4abe600108650ecf64eaeb354821fa
8392	cabc2f6cc667291d7bc3dcbb8f9cc82e27bd93a0	f9135380b5591b82c9ec5bbf1706459672bd72db	adapted	288b8990db827c0d0f4e11a0f20e0f77fdbf4991	49fecedeb0ec2f57c348307f5fdcfc558de42c59
8825	bf947141753a9ea554aa1ca31637fdd3ad1429f3	d18430b874f9c8054747dbf688585cd7d2988e3e	adapted	unavailable	unavailable
8902	d99b0df374eec0329ac3f430e40b80a1e6c6963c	40e02ff6b62ad3445f7035e437bd9e322c8af31b	adapted	bdc71e83b0147f1d94f1db4cbe80d0dbf8a6aa58	8c3fca20ce058fd569d436c38bc96e41fc1adbca
8895	d7f1233f775d54380318d6ad9ff62504a7cbcff1	fed5c80d7e94bd2c8ab1f7ddac8ab205d993156d	adapted	e26d83fb1aab2ee25d7e9d74ba1c42a163507c0d	ba5de162f5dd269aa0081d8d97492c578fc37d05
8901	b96ea86a621e7283e77e4e37dd4e3ec8dfc44f73	5a642091cd2b6185fbe6a08d6f76d8295955152f	exact	a1011136c44b4f6f2520683739fbd845257c0a0e	a1011136c44b4f6f2520683739fbd845257c0a0e
